,Unnamed: 0,name,city,phone-number,date,ssn,id,height,weight,age,drinks,smokes,bp-systolic,bp-diast,tumor_size,temperature,stage,drug,double_lung_infection,fup
310,310,Jasmine Cline,Kewa,101-044-7779,2007-11-05,876-61-9709,9874742551,4.53,102.74,15,0,0,51,177,3,94,3,Xaretzi,1,2
311,311,Andrea Reed,Meinhard,202-593-2368,1982-12-03,408-32-3259,4138882485,7.39,119.47,28,1,1,29,110,2,98,2,Kras_5,1,2
312,312,Margaret Ortiz,Rolling Hills,901-145-8832,2007-03-23,273-48-9325,3972764845,5.01,47.42,56,1,1,84,135,2,99,1,Imfinzi,0,2
313,313,William Allen,New Albany,239-643-8035,1981-02-21,131-32-1997,3331479662,5.31,47.28,23,1,0,88,187,5,94,3,Kras,1,2
314,314,Steven Mitchell,Au Gres,384-658-4377,2001-07-11,071-65-9578,8746882951,7.89,39.96,51,1,0,68,130,3,97,3,ADE_2.5,0,2
315,315,Jill Brown,Ona,553-325-8331,1989-11-10,229-16-7869,7761573534,4.02,86.92,16,0,0,73,186,4,96,2,Imfinzi,1,2
316,316,Mackenzie Patton MD,Rollinsville,636-715-1194,1972-02-02,763-68-9761,4951957940,6.78,4.94,17,1,1,56,176,1,94,1,ADE_2.5,0,2
317,317,Dr. Cory Gonzalez,Bethany Beach,645-817-8099,2008-12-30,664-96-6668,9603593233,4.47,18.8,54,0,0,41,194,6,94,2,Kras,0,2
318,318,Tanya Morse,Homeland,330-438-3846,2003-01-07,358-54-3221,1442588244,7.48,94.4,46,0,1,57,126,3,96,2,Xaretzi,1,2
319,319,Brittany Miller,Brookland Terrace,444-317-1108,1986-03-09,193-98-5858,8974799411,7.26,16.79,55,0,0,48,115,1,99,2,ADE_2.5,0,2
320,320,Sarah Smith,North Glen Ellyn,396-912-2027,1982-09-14,310-28-4707,8824803629,5.59,76.54,22,0,1,69,193,5,97,1,Xaretzi,0,2
321,321,Jason Brown,Kaluaaha,668-083-7193,1972-09-23,626-22-2584,2318691474,6.58,44.38,25,1,1,42,174,5,94,2,ADE_2.5,1,2
322,322,Wayne Hardy,Edwards,729-613-2833,2014-02-25,213-03-1506,6545017267,7.41,88.61,77,0,1,46,173,1,97,3,Kras_5,1,2
323,323,Vanessa Mcfarland,Neilton,410-275-2899,1972-05-26,144-92-9203,1396179607,6.78,73.74,65,1,1,22,151,5,99,2,DXC_Oral,1,2
324,324,Joseph Fuentes,Sinton,414-014-3296,1997-09-05,602-49-7666,9907839983,6.32,69.49,32,1,1,23,143,5,94,3,DXC_Oral,0,2
325,325,Debra Yoder,Saunders,119-399-0153,2008-12-11,232-87-2689,5910949812,5.43,77.08,12,0,0,64,147,6,96,3,DXC_Oral,0,2
326,326,Christopher Alvarado Jr.,Orchard,341-325-3417,1989-03-05,322-84-1756,4738303736,5.52,49.64,73,1,0,68,138,3,96,3,ADE_2.5,0,2
327,327,Becky Hicks DDS,Osyka,109-478-2000,1981-05-31,869-99-3670,3308045756,5.97,25.53,62,1,0,56,147,1,97,1,Kras_5,0,2
328,328,Paul Bailey,Saks,364-818-2746,2010-07-19,006-13-3621,5286456713,7.87,101.82,19,0,0,75,120,6,96,1,Kras_5,0,2
329,329,Gary Hamilton,Saint Regis Park,872-784-6856,1992-08-16,122-25-5159,2806113561,7.34,100.2,52,1,1,46,193,2,94,2,Imfinzi,1,2
330,330,Kyle Ewing,Glassmanor,524-052-2371,1989-02-28,812-12-6676,3825480255,7.78,93.99,39,1,0,46,132,5,96,1,ADE_2.5,1,2
331,331,David Clements,West Pensacola,115-121-8633,1991-09-17,078-12-6238,5927135901,4.56,61.98,54,0,1,47,113,2,96,2,Kras_5,0,2
332,332,Carrie Lucas,Powhattan,741-000-3609,1984-02-12,135-34-3889,5133996106,5.63,5.82,42,0,1,84,122,1,95,3,Imfinzi,1,2
333,333,John Hernandez,Solana,555-448-4126,2002-02-12,185-19-2753,4503320513,4.14,17.87,59,1,0,29,158,3,97,3,Imfinzi,0,2
334,334,Jon Pierce,New Hampton,120-350-5470,1988-03-27,679-31-7948,8761329474,4.6,4.96,43,1,1,71,114,2,97,1,DXC_Oral,0,2
335,335,Gerald Prince,Fairwater,750-262-4270,2013-06-14,853-55-7630,8172300391,7.1,37.99,24,0,1,85,119,5,97,1,DXC_Oral,1,2
336,336,Sarah Colon,Pedro,186-905-8367,1978-09-17,429-25-2903,9804689207,7.29,48.0,16,1,1,51,186,5,99,3,Kras_5,0,2
337,337,Joseph Gonzalez,Shelbina,330-787-8998,1998-02-28,796-46-2245,5309042794,6.59,21.04,60,0,0,91,195,6,99,2,DXC_Drug,1,2
338,338,Toni Johnson,Elk Falls,365-858-2772,2017-09-21,483-86-3684,1131137629,5.36,107.47,63,0,0,56,145,6,98,1,Kras_5,0,2
339,339,Jacob Ortiz,Whiteclay,599-531-0114,2007-03-19,466-56-2586,1575716599,7.02,102.81,21,1,0,62,151,5,94,3,ADE_2.5,1,2
340,340,Robert Hayden,Banning,717-944-2741,1980-08-05,812-64-8031,7623405048,6.61,38.67,30,1,1,59,120,1,96,1,ADE_2.5,1,2
341,341,Eric Smith,Yardville,401-567-1742,2010-08-13,697-84-8156,832294949,4.35,70.17,40,0,1,62,187,3,94,1,Imfinzi,0,2
342,342,William Gross,Bairoil,503-773-9506,1987-04-06,185-58-6852,883997265,5.91,105.75,48,0,1,67,121,3,95,1,DXC_Drug,1,2
343,343,Joshua Bradley,Middlebury,786-350-5311,2000-04-27,637-69-3757,3594368641,4.22,119.55,12,1,1,78,198,1,99,3,Imfinzi,0,2
344,344,Morgan Obrien,Dayton Lakes,245-641-0133,1989-11-15,156-18-0700,1015511207,6.31,16.13,19,1,0,54,137,3,98,2,Xaretzi,1,2
345,345,Michael Johnson,Stockertown,285-714-1142,1996-04-03,035-77-3793,7753237102,7.57,10.3,50,0,1,60,175,6,95,3,DXC_Drug,0,2
346,346,Aaron Gallagher,Arnold Mill,748-686-9147,1985-05-23,099-97-7927,4180644808,6.72,106.62,63,1,1,71,128,1,98,3,Kras,0,2
347,347,Alicia Jones,Alburnett,958-191-8005,1989-09-17,441-10-5565,7121429910,4.54,68.54,67,0,0,94,177,6,96,1,Imfinzi,0,2
348,348,Jeffrey King,Mary Esther,689-205-3279,1998-02-25,552-83-0989,8429718798,5.77,31.27,60,1,0,94,124,6,97,3,ADE_2.5,1,2
349,349,Michelle Garcia,Flowing Wells,442-893-7532,1975-07-30,862-49-1375,7965014108,4.62,80.02,12,0,0,80,151,1,98,3,Kras,1,2
350,350,Wyatt Patterson,Bellechester,841-634-3198,2011-01-19,429-33-0569,9478261126,7.99,98.86,64,0,0,27,115,6,99,2,DXC_Oral,0,2
351,351,Nicole Wilson,Leipers Fork,857-391-2486,1979-02-24,461-17-7465,5079328402,4.49,50.94,27,0,1,82,144,5,96,2,Imfinzi,0,2
352,352,Roger Anderson,Rimforest,762-507-9471,2015-01-14,649-92-7980,1258095125,5.05,29.73,19,1,0,77,156,3,99,3,Kras_5,0,2
353,353,Michael Nelson,Corte Madera,619-400-7974,2021-08-29,875-93-0488,1580195631,5.93,35.24,46,0,1,40,131,2,96,3,Kras_5,1,2
354,354,Sarah Smith,Moddersville,295-755-6779,2006-09-03,293-41-0379,8824803629,4.59,55.2,26,1,0,36,137,1,97,3,DXC_Oral,0,2
355,355,John Moreno,American Canyon,228-020-4656,1984-03-06,677-20-5638,2766242901,6.3,75.24,11,0,0,86,148,2,99,3,Kras,1,2
356,356,Joshua Alexander,Ridgefield,405-818-4306,2006-11-26,689-32-9921,500684099,4.0,7.65,58,1,1,43,169,2,97,2,Kras,0,2
357,357,Jennifer Anderson,Laguna Hills,582-019-1949,1991-11-28,614-76-1717,1901092818,6.78,40.46,76,0,0,58,162,1,95,3,Imfinzi,1,2
358,358,Katherine Scott,Holly Beach,345-940-3165,1973-01-29,558-27-9728,1629001369,6.3,107.88,45,1,0,84,168,2,94,3,Kras_5,0,2
359,359,Michael Matthews,Benndale,212-836-1632,1984-05-31,335-47-5754,4162846622,6.4,91.28,70,0,1,97,126,1,94,2,DXC_Drug,1,2
360,360,Zachary Benjamin,Garlin,620-322-0243,2005-09-13,002-01-6931,4620293810,4.67,110.08,24,1,0,50,176,5,94,3,Xaretzi,1,2
361,361,Isaiah Medina,Vienna,766-854-5541,1975-06-01,105-97-4889,601054867,5.45,4.29,13,0,0,41,131,3,96,3,DXC_Oral,1,2
362,362,Tyler Jones,Skedee,346-176-6340,1984-02-17,709-26-7931,7321428705,5.27,16.7,14,1,0,46,118,6,99,1,Xaretzi,0,2
363,363,Tammy Mills,Bon Homme Colony,935-407-3974,2005-08-29,676-13-4198,6412357792,4.0,85.64,62,0,1,39,183,6,95,1,ADE_2.5,1,2
364,364,Kayla Freeman,Ney,818-791-4929,2013-07-27,682-54-4191,3031691746,7.31,106.59,29,0,0,43,175,6,95,2,ADE_2.5,0,2
365,365,Gavin Daniels,Lebanon Junction,555-745-6443,1991-01-11,041-58-4827,440582591,6.82,44.64,71,1,0,44,129,5,95,1,Imfinzi,1,2
366,366,Mark Reese,Saragosa,609-352-0411,1988-11-02,169-45-9393,3262462467,6.74,109.05,56,0,0,86,168,5,98,2,DXC_Oral,1,2
367,367,Mary Alexander,Orchard Lake Village,465-792-0556,1998-08-05,410-99-2562,7439502308,5.36,90.11,69,1,1,57,175,6,94,2,Imfinzi,1,2
368,368,Jennifer Austin,Sunman,926-910-6003,2006-05-25,762-24-3184,7445509876,5.71,81.32,13,1,0,88,127,3,99,1,Imfinzi,0,2
369,369,Kelly Robertson,Chelatchie,528-538-6905,1980-10-02,681-33-6478,4158426160,7.21,27.78,66,1,0,85,197,5,98,3,DXC_Oral,0,2
370,370,Rachel Weaver,Bolckow,373-317-7312,2015-01-20,784-93-9139,7216503342,7.85,10.33,21,0,1,47,193,6,97,1,Imfinzi,1,2
371,371,Justin Mclean,Blackwell,758-530-5534,2009-11-29,842-51-4982,3153124424,6.46,23.21,52,1,0,35,171,3,99,2,Kras,0,2
372,372,Tyler Thompson,Beloit,318-916-1741,1982-05-10,317-19-6661,5459849570,5.64,7.6,14,0,0,29,135,4,95,1,DXC_Oral,1,2
373,373,Mary Garcia,Van Tassell,662-314-8426,1988-12-30,381-65-2535,6933625281,5.88,41.39,14,1,1,57,144,2,94,1,DXC_Drug,1,2
374,374,Jacob Robles,Lockwood,273-540-3475,2005-08-12,234-44-4091,9724600664,6.34,17.6,71,1,0,61,144,1,94,3,DXC_Oral,1,2
375,375,Joseph Powell,Basin,510-953-2998,2003-04-08,112-42-5197,7765198780,6.14,78.83,56,1,0,21,136,1,96,2,DXC_Drug,0,2
376,376,John Hall,Bronaugh,344-938-4829,1979-11-22,392-78-3758,1203876846,4.6,89.4,16,1,1,82,193,4,98,3,ADE_2.5,0,2
377,377,Scott Myers,Ansonia,571-804-5691,2018-11-04,656-92-5978,1287157737,6.93,71.52,22,0,0,64,195,5,94,1,Xaretzi,1,2
378,378,Melissa Meza,Kingsland,569-584-0388,1995-09-18,038-75-3963,7330959661,7.57,90.67,47,1,0,72,119,1,99,2,Xaretzi,1,2
379,379,Scott Marks,Laney,161-291-9839,1988-10-14,836-96-2553,5574184578,6.94,6.82,32,1,1,21,121,3,99,1,Kras,0,2
380,380,Amanda Anderson,New Bethlehem,498-622-1068,1988-12-15,214-42-5564,4185859049,6.47,93.46,75,0,0,65,164,6,96,2,Kras_5,1,2
381,381,Darin Perez,Heathcote,111-003-2747,2018-07-16,323-91-4429,7987161808,4.82,24.72,57,0,1,29,116,3,99,2,DXC_Drug,0,2
382,382,Lisa Taylor,Geronimo,150-214-5949,1975-07-01,430-63-5760,5019380064,5.46,15.48,20,1,0,74,168,3,94,3,ADE_2.5,0,2
383,383,Lauren Carey,Wilton Center,864-897-2550,2011-08-28,849-73-8228,2945660323,5.16,10.08,25,0,0,71,145,3,94,3,ADE_2.5,1,2
384,384,Heather Shaw,Thornhill,231-057-9456,2014-05-25,184-35-8296,9091530997,5.4,37.5,40,1,1,30,113,5,99,2,DXC_Oral,0,2
385,385,Samantha Peterson,Seagraves,405-266-2037,1985-01-06,837-88-2603,1837842297,5.79,28.67,53,1,0,65,158,6,94,2,ADE_2.5,1,2
386,386,Kevin Collins,Fort Edward,152-897-5303,1990-01-22,326-55-5145,1564351167,6.57,78.11,49,1,0,71,179,1,95,3,ADE_2.5,1,2
387,387,Elizabeth Burton,Tremonton,326-560-9041,2000-09-22,439-62-1159,7187564770,4.83,31.2,32,0,0,24,130,5,94,3,Kras_5,1,2
388,388,Linda Norman MD,Cuprum,611-085-3220,1994-08-21,098-17-2022,5836194312,6.13,89.24,22,0,0,61,161,2,97,1,DXC_Oral,0,2
389,389,Isaiah Tyler,Watts,878-100-4399,1970-11-12,431-13-6842,4421902105,4.04,18.47,43,1,1,53,167,6,97,3,Xaretzi,0,2
390,390,Paul Austin,Murphys Corner,791-811-6231,2020-11-26,812-63-5420,143290568,5.17,107.54,75,1,0,81,199,6,98,1,Imfinzi,1,2
391,391,Patrick Dorsey,Machesney Park,963-537-5944,1972-10-28,623-11-7473,45901871,4.33,111.92,75,0,1,76,111,1,97,2,Imfinzi,0,2
392,392,Stephanie Murphy,Agate,601-369-7983,1993-01-26,390-41-5739,3954229433,7.56,73.13,33,1,0,77,157,4,96,3,Imfinzi,1,2
393,393,Susan Figueroa,Stobo,495-094-3610,1975-06-10,699-89-0150,4727959905,6.54,13.79,18,0,0,21,152,4,98,3,ADE_2.5,0,2
394,394,Kimberly Pearson,Yarmouth,878-643-2525,1996-11-24,643-12-0382,9990949903,6.4,94.24,33,0,0,28,188,5,96,1,Kras_5,0,2
395,395,Crystal Hayes,South Russell,520-682-1280,2014-10-23,279-80-2578,3402327860,5.51,45.93,36,1,0,31,159,5,96,2,ADE_2.5,1,2
396,396,Mrs. Katherine Rivers MD,Cobb,572-749-1041,2001-06-03,472-57-0099,8178682054,7.03,9.49,75,0,1,94,179,6,94,3,Kras_5,0,2
397,397,Travis Moore,Gansevoort,812-972-0655,1983-06-22,682-34-2540,6553421170,7.0,80.81,46,1,1,66,179,6,95,3,DXC_Drug,1,2
398,398,Steven Pratt,Delray,360-658-7378,2008-05-21,807-11-7588,9137156480,5.38,22.32,43,0,0,30,117,4,94,2,ADE_2.5,1,2
399,399,Barry Navarro,Freedhem,308-224-2943,1993-08-10,564-16-4233,8370737901,4.15,93.75,79,0,1,53,110,5,94,3,ADE_2.5,0,2
400,400,Kristin Lee,Monteagle,875-638-0584,1986-12-19,451-98-5301,878377762,7.48,70.92,60,0,0,70,126,4,94,2,Imfinzi,0,2
401,401,Michael Cruz,Atalissa,813-344-2937,1984-10-06,231-16-0050,2412609212,4.23,41.22,15,1,1,75,130,1,99,3,ADE_2.5,1,2
402,402,Jacqueline Nelson,Hackettstown,465-378-6273,1985-07-29,561-78-2403,6677812921,6.53,46.8,22,0,1,65,153,4,99,1,Imfinzi,0,2
403,403,Karen Shaw,Beechwood Trails,991-066-4103,2011-12-21,838-18-5967,7872730051,4.7,21.09,41,1,0,76,163,1,98,1,DXC_Drug,0,2
404,404,Steven Schneider,Gillham,153-171-0258,1986-06-21,820-51-0690,8652895845,5.41,79.72,22,0,1,23,154,2,95,1,Xaretzi,1,2
405,405,Breanna Norris,Slaughter,376-333-0092,2009-04-19,113-98-1346,6942379354,4.38,27.38,55,1,1,39,153,2,98,2,ADE_2.5,0,2
406,406,Laura Boone,Fairville,130-541-8281,1977-10-07,791-45-4709,5126793545,6.71,61.19,43,0,0,93,110,4,95,2,Kras_5,0,2
407,407,David Williams,Sentinel Butte,924-322-6870,1981-07-24,462-24-3803,6583454281,6.05,68.17,24,0,1,27,115,2,94,2,Kras,0,2
408,408,Margaret Coleman,East Petersburg,222-444-2058,1983-09-21,131-45-0123,4864431002,4.2,73.57,51,0,1,84,135,5,98,2,DXC_Drug,0,2
409,409,Elizabeth Gibson,Greeleyville,174-131-7663,1994-05-09,034-47-8379,495366333,6.95,90.7,74,1,1,80,151,1,99,1,Xaretzi,1,2
410,410,Wayne Carrillo,Bayou Goula,494-168-9477,1993-08-15,369-20-8834,137277584,5.24,25.63,76,1,1,99,155,3,96,1,Xaretzi,0,2
411,411,Danielle Brown,Ludlow,841-983-3217,2017-01-31,447-36-8458,3586619535,5.92,59.44,37,0,0,20,162,5,95,3,Kras,0,2
412,412,Stephanie Pearson,Treasure Island,848-711-9210,2012-11-04,316-30-5725,6238353188,5.24,27.84,32,0,0,38,122,1,96,1,DXC_Oral,0,2
413,413,Chelsea Moreno,Chesterland,684-144-2064,2012-12-11,007-17-9735,2908822326,5.68,62.76,55,1,0,22,111,2,97,1,DXC_Drug,1,2
414,414,Dave Wolfe,Hesperia,613-966-4419,1991-10-22,360-76-6763,7764202316,5.51,87.9,47,1,0,20,135,2,95,3,Imfinzi,0,2
415,415,Zachary Davis,Dollar,365-434-1388,1987-05-20,021-71-6681,9652668783,5.43,88.6,73,0,1,88,121,3,96,2,DXC_Drug,0,2
416,416,Angela Castaneda,Brusly,618-412-4827,1989-09-14,458-48-5041,3336022248,5.2,64.77,10,1,0,30,159,5,97,2,Xaretzi,0,2
417,417,Tara Palmer,Middlebrook,985-835-9236,2002-06-05,890-63-6563,7862215585,7.95,81.95,38,1,1,22,197,2,95,2,Kras,1,2
418,418,Chad Hawkins,Joel,427-400-7291,1971-06-24,106-59-1646,7879440963,7.72,84.96,68,1,0,53,193,4,97,2,ADE_2.5,0,2
419,419,Louis Blake,Springside,586-089-0711,1992-02-14,689-32-8653,1288085022,4.65,37.55,78,1,0,30,134,1,96,3,DXC_Drug,0,2
420,420,Jonathon Gonzalez,Chico,529-453-1744,1990-12-22,591-57-9689,7972535305,7.34,72.7,24,1,0,29,185,2,94,2,DXC_Oral,1,2
421,421,Robert Smith,Varnell,210-111-7943,1987-06-16,805-08-1728,7794588828,6.69,29.65,58,1,0,60,132,2,98,3,Xaretzi,1,2
422,422,Justin Lambert,Everman,364-922-6265,1998-08-04,880-89-7550,3595382413,7.18,21.42,54,1,1,94,148,3,94,2,Kras_5,0,2
423,423,Sandra Scott,Slinger,858-348-6604,1986-07-05,623-21-3370,161255202,6.25,113.0,78,1,1,87,123,3,97,2,DXC_Oral,1,2
424,424,Joseph Brandt,Galena,290-027-0333,1992-11-01,646-18-8346,4582391914,7.86,99.7,25,1,1,94,136,3,94,3,ADE_2.5,0,2
425,425,Michael Aguilar,Ahuimanu,472-294-3550,1971-03-10,147-46-5623,4691470787,6.85,89.42,10,1,1,34,166,5,94,2,Kras_5,1,2
426,426,James Case,Sylvan Grove,253-412-6638,1996-03-14,268-04-7949,2005010352,5.28,90.65,30,1,0,45,187,4,98,3,Xaretzi,0,2
427,427,Nichole Kirby,Calhoun,429-193-0794,1984-06-25,818-37-7284,6316580880,4.48,8.77,74,0,1,37,157,3,95,3,DXC_Drug,1,2
428,428,Dawn Jones,Neelyville,371-750-3423,1980-03-22,460-73-4862,708627602,5.18,69.16,71,1,1,34,154,6,97,3,Xaretzi,0,2
429,429,Anita Jones,Scott Lake,647-634-2643,2003-05-06,776-91-2896,4189048849,4.87,29.53,67,1,1,30,117,6,95,1,Kras,0,2
430,430,Sara Clark,Longwood,567-544-4497,2019-06-11,476-38-0684,3309508317,7.1,25.61,58,1,1,65,163,6,95,2,Kras_5,0,2
431,431,Brendan May,Edison,191-683-3752,2015-02-10,611-48-9821,327898224,6.91,105.36,79,0,0,72,160,5,96,2,DXC_Oral,1,2
432,432,Gregory Hill,Bethany Beach,474-804-1243,2002-08-28,484-08-1718,2803296382,7.09,84.02,35,1,1,64,198,3,95,3,Imfinzi,0,2
433,433,Roberto Hernandez,White,636-343-0966,2013-01-10,861-75-7440,3347456619,7.24,34.87,71,1,1,29,146,4,96,1,Imfinzi,1,2
434,434,Anthony Griffin,Strawberry Point,546-770-4532,2009-04-15,048-31-7686,3880867806,5.85,49.82,20,1,1,20,174,6,97,1,Kras,0,2
435,435,Ashley Montoya,Unity,715-855-3081,2016-05-26,548-32-1301,634427022,5.51,47.54,54,0,1,52,139,3,96,3,DXC_Oral,1,2
436,436,Jeffrey Cannon MD,Death Valley,797-117-6064,1971-04-23,367-70-1115,5127672115,7.34,63.87,48,1,1,31,182,1,99,1,Kras_5,0,2
437,437,Matthew Thompson,Winn,955-612-1303,2004-08-05,548-67-4523,9182202240,4.85,109.16,23,1,1,99,124,3,96,3,Kras,0,2
438,438,Barbara Robertson,Drexel,705-251-1239,1986-09-02,516-43-1142,9099497706,7.25,87.92,40,0,0,28,199,4,99,2,Kras_5,1,2
439,439,Austin Gonzales,South Chicago Heights,132-376-2393,1983-11-22,096-36-4216,8237735578,4.36,55.83,79,0,0,23,185,6,94,3,Xaretzi,0,2
440,440,Sonya Holden,North East,401-808-3061,1987-01-18,121-42-0341,5534356705,5.04,58.87,44,0,0,66,123,1,95,1,Imfinzi,0,2
441,441,Jill Munoz,Tillicum,839-113-8923,2001-02-14,193-18-7111,1010697007,6.95,45.01,22,0,0,28,199,1,98,1,ADE_2.5,0,2
442,442,Peter Peters,Roane,491-949-2897,1999-11-03,165-40-6192,7066226144,7.43,79.56,30,1,0,78,163,4,99,1,Imfinzi,0,2
443,443,Gerald Carter,Larchwood,999-106-1923,2020-08-26,254-34-3877,3216882456,7.47,109.47,35,1,1,66,193,5,98,1,ADE_2.5,0,2
444,444,Christian Ballard,King,373-700-1074,2019-09-23,180-05-2978,4471899039,5.72,109.94,22,1,0,33,183,5,97,2,DXC_Oral,0,2
445,445,Ricky Goodman,Callicoon,409-566-3898,2016-05-03,211-84-4024,8586741035,6.67,72.13,33,0,1,39,166,3,97,1,Kras_5,0,2
446,446,Tommy Navarro,Balcones Heights,360-261-6015,2020-02-19,378-86-1481,3301937657,7.43,16.21,71,1,0,53,199,4,95,3,DXC_Drug,0,2
447,447,Kara Acevedo,Korona,606-870-3897,1990-04-20,274-32-5080,6837100418,6.16,28.83,24,1,1,68,197,4,94,1,DXC_Drug,0,2
448,448,Heather Waters,Goodwine,242-784-1359,2019-03-14,838-78-9236,2504373260,6.29,28.02,31,1,0,23,140,1,95,2,DXC_Oral,0,2
449,449,Michael Wright,Aladdin,721-005-7057,1973-10-23,570-66-9616,7448637771,5.84,14.53,38,1,0,82,199,3,95,1,DXC_Oral,1,2
450,450,Margaret Hogan,Lysite,140-497-2174,2005-05-29,761-69-6915,3376631612,6.98,81.24,26,1,1,38,153,3,94,1,Xaretzi,1,2
451,451,Jillian Flores,Qulin,782-624-7679,2002-04-25,539-71-0744,1299940561,7.73,12.34,12,1,0,85,114,1,97,2,ADE_2.5,0,2
452,452,Linda Watkins,Mammoth,569-027-9119,1986-12-23,462-67-3656,3991892100,5.09,20.6,37,1,0,49,146,4,97,1,Kras,1,2
453,453,Jesus Gilbert,Ekron,472-538-1225,1985-02-13,838-08-7998,2336217501,6.72,16.92,78,0,0,92,143,3,94,1,Kras_5,1,2
454,454,Ms. Denise Mcintyre,Frostburg,236-502-5581,2013-01-26,856-17-2744,8302347206,6.83,92.67,24,1,0,50,192,3,99,3,DXC_Oral,1,2
455,455,Sydney Stephens,Pottsboro,237-003-8919,2014-06-19,084-90-4930,5872087982,6.33,84.86,31,0,1,49,121,5,94,3,Kras_5,0,2
456,456,Maurice Vaughn,Tulalip,240-398-5772,1991-05-07,518-75-5552,6017770377,5.47,98.03,33,0,1,57,129,3,98,1,Xaretzi,1,2
457,457,Aaron Nunez,Wolf Point,255-435-2523,2006-04-29,547-50-1478,9913457275,7.74,29.45,64,1,0,54,129,2,99,1,Kras_5,0,2
458,458,Heather Barr,Brookside Village,755-717-0719,1986-12-22,009-06-3840,1589106054,5.11,96.39,47,0,0,86,110,5,96,3,ADE_2.5,0,2
459,459,Kaitlyn Foster,Tarlton,621-907-3206,1993-09-30,321-31-0495,7503562618,5.79,110.18,51,0,1,37,140,4,95,1,DXC_Drug,0,2
460,460,John Cooper,Philmont,755-771-3643,1974-02-07,789-21-9111,5682745668,7.61,100.17,54,0,1,90,151,3,99,3,DXC_Oral,1,2
461,461,Emily Mason,Byhalia,786-949-4274,1976-10-09,153-47-0725,5671476381,5.14,104.4,50,0,0,67,189,5,95,2,Xaretzi,1,2
462,462,Casey Kelly,Semmes,631-712-0339,1984-08-19,126-13-2418,7181082319,4.05,37.87,44,0,0,23,120,5,97,3,Kras,1,2
463,463,Alexis Allen,Olustee,213-496-7117,1983-09-04,291-13-0085,5154553485,7.73,60.6,61,0,1,28,170,2,94,2,DXC_Oral,1,2
464,464,Adrian Woods,Rangerville,660-885-8860,2002-12-08,772-10-2386,6375134714,5.25,88.6,48,1,0,57,176,1,96,1,Imfinzi,1,2
465,465,Wayne Myers,Owens Cross Roads,285-788-1009,1973-12-20,818-13-8550,5668969437,5.82,84.31,52,1,1,93,160,6,98,3,Imfinzi,0,2
466,466,Jesse Hall,Destrehan,372-692-1014,1994-12-06,633-16-2258,3598678713,4.0,78.17,15,1,1,40,128,4,99,3,Xaretzi,1,2
467,467,Gloria Adams,Sheldon Point,977-231-0628,1984-03-04,846-81-1418,5667670983,5.73,74.15,45,1,0,57,189,1,97,3,DXC_Drug,1,2
468,468,Nicole Dawson,Otterbein,873-541-6296,1988-03-18,056-92-9030,3685613017,7.68,82.2,71,1,1,69,152,1,94,1,Kras,1,2
469,469,Elizabeth Townsend,Portland Mills,996-304-5929,1977-10-13,737-43-9383,9718989043,4.51,20.2,66,0,0,66,160,4,98,2,Imfinzi,1,2
470,470,Jacob Fisher,McAlester,452-986-1223,1997-02-20,577-01-6935,936502663,4.76,18.82,74,1,0,60,193,5,95,3,DXC_Drug,1,2
471,471,Jeffrey Porter,Griffin,927-581-9743,1974-06-19,456-93-5654,6246067989,4.97,70.42,18,0,1,56,157,6,98,3,DXC_Drug,1,2
472,472,Katie Martin,Clara City,254-830-4204,1977-02-05,344-90-9492,7323867012,5.03,36.64,46,0,1,36,180,1,99,3,DXC_Oral,1,2
473,473,Angela Simpson,Dewey,382-798-8154,1973-03-19,645-26-1188,6192699919,5.47,10.41,57,1,1,61,136,5,97,1,DXC_Oral,0,2
474,474,Connie Preston,Manahawkin,774-203-2601,2000-07-31,422-58-0209,2165533552,5.37,24.15,51,1,1,70,111,4,99,2,DXC_Oral,1,2
475,475,Matthew Schultz,Coon Rapids,633-342-0274,1971-02-23,196-42-2779,2091746779,4.91,14.21,68,1,1,36,192,4,99,2,DXC_Drug,0,2
476,476,Tina Rhodes,Wolverine,609-723-7526,1980-08-15,162-68-8041,5260914897,6.16,103.43,65,0,1,96,123,3,96,3,DXC_Drug,0,2
477,477,Michael Soto,Tannersville,228-792-6161,2008-03-22,182-50-5970,3732661850,4.62,109.48,56,0,1,37,119,1,98,2,Imfinzi,0,2
478,478,Cheryl Thomas,East Pittsburgh,109-638-7354,1992-07-15,083-95-5189,6220746202,7.55,87.32,19,1,1,81,138,2,96,2,Kras,0,2
479,479,Stephanie Curtis,Braxton,451-598-5670,2014-12-08,328-53-4837,6222326125,6.05,109.1,53,0,1,47,158,6,97,2,DXC_Drug,1,2
480,480,Eric Thomas,Ossipee,621-280-1440,1991-03-27,372-45-8463,6895330779,7.13,37.45,55,1,0,52,112,6,99,1,Xaretzi,0,2
481,481,Tony Chambers,Princes Lakes,631-129-9201,1982-03-19,091-75-0432,6443949084,4.97,77.18,42,0,0,67,178,4,97,2,ADE_2.5,1,2
482,482,John Kim,Piggott,381-384-7954,1995-10-07,145-92-7803,6337018362,7.42,16.56,61,0,0,24,183,5,99,2,Kras_5,0,2
483,483,Samantha Wright,Marbledale,670-151-6262,1983-01-28,717-50-8338,8732356122,6.85,5.76,57,0,0,92,142,3,95,2,Xaretzi,1,2
